run_id,arm,run_idx,cv_headway,ewt_min,frr,boycott_rate_pct,revenue_variance
Arm_A_69,Arm_A,69,0.38902216270784873,4.742271216475587,0.7451915812003244,15.224895713673176,2921020503.972145
Arm_A_70,Arm_A,70,0.39468107135611585,4.7508810323621065,0.766041584278594,15.17017229865631,3378948052.608616
Arm_A_71,Arm_A,71,0.39454282263589285,4.7894867326456945,0.7663858220501224,15.025725267523715,2969956216.2826085
Arm_A_72,Arm_A,72,0.3856088860894401,4.691231669018847,0.775179335053683,15.121116752714956,3120347911.390042
Arm_A_73,Arm_A,73,0.3975956301486942,4.690865771790555,0.7714548852340457,14.48439543442119,3075844099.949855
Arm_A_74,Arm_A,74,0.39644066731032207,4.8010205808632405,0.7543499863232673,15.006274924215786,2814038555.36729
Arm_A_75,Arm_A,75,0.40777605064142275,4.7634118723441485,0.754327888030707,14.510138209122543,2970913746.3476167
Arm_A_76,Arm_A,76,0.39290402014471576,4.831635712045466,0.7650637372121963,13.991675502737674,3239851746.2938952
Arm_A_77,Arm_A,77,0.3919413363172604,4.8584787199835295,0.7698077144755798,15.682573358802552,3120255330.143288
Arm_A_78,Arm_A,78,0.3952639162310992,4.975812846836139,0.7622308104449244,13.637288119830666,3101206600.406794
Arm_A_79,Arm_A,79,0.3844216849851198,4.559217185629539,0.774906182279745,15.675491506739913,3091576974.3660655
Arm_A_80,Arm_A,80,0.39775232442174163,4.7403616733339335,0.7505892919501068,15.621998060659498,3084588489.8041215
Arm_A_81,Arm_A,81,0.38818836691527386,4.7366218767374315,0.758770729027391,15.353305670887428,2997904560.432092
Arm_A_82,Arm_A,82,0.39584318422966336,4.8159588912554545,0.760718667824465,15.24913537953522,3031468880.079034
Arm_A_83,Arm_A,83,0.3867745200118137,4.891275861669776,0.7591410969284352,14.714203203033088,3118056793.6045427
Arm_A_84,Arm_A,84,0.3782527273358452,4.7982071228397345,0.7640465203914821,15.677323694512667,2988252197.62432
Arm_A_85,Arm_A,85,0.38455988636459326,4.7224092927554215,0.755179168743873,15.960533466019381,3283519032.56455
Arm_A_86,Arm_A,86,0.39479368151055766,4.948438091625296,0.747705186196215,14.718391873559487,3157729296.2174597
Arm_A_87,Arm_A,87,0.3813873715370729,4.891952288860895,0.7679947992060278,15.452498365525463,3082140048.009083
Arm_A_88,Arm_A,88,0.4013439555823828,4.64625435777567,0.7609964852457237,14.945977833749792,3031626902.579862
Arm_A_89,Arm_A,89,0.39505910388783405,4.765548276872761,0.7552523709010259,15.270839662053595,3072256926.8732295
Arm_A_90,Arm_A,90,0.38267714529984426,4.879377485091345,0.7560089220069869,15.642184927879146,3211556659.5712857
Arm_A_91,Arm_A,91,0.3879224758140852,4.679058785601053,0.7503491845553516,15.497526501307961,3087496356.588487
Arm_A_92,Arm_A,92,0.3940786027556213,4.9382924574856215,0.7667521054681917,15.147604814604545,3188216513.033757
Arm_A_93,Arm_A,93,0.3849710711801509,4.778422967081414,0.7453248126036645,14.952411685161556,3146169280.7786174
